"blockTimeRounded","days","playerIndex","parcelIndex","playerTotalFudTerms","playerChangeFudTerms","parcelTotalFudTerms","parcelChangeFudTerms","totalHarvesters","averageHarvesterLevel","totalReservoirs","averageReservoirLevel","totalAltars","averageAltarLevel","totalMakers","averageMakerLevel","destroyValueFudTerms","useCaseName"
250435,6.7,0,0,14549213.866666673,-440,3644220.333333335,0,4,1.5,4,1.75,1,2,1,2,14437.5,"upgradeLowestLevelAlphaHarvester"
250435,6.7,1,0,14545572.25,34.39999999990687,3644021.000000002,0,20,1,4,1.75,1,2,1,2,16532.5,"emptyParcelReservoirs"
250435,6.7,2,0,14545572.25,34.39999999990687,3644021.000000002,0,20,1,4,1.75,1,2,1,2,16532.5,"emptyParcelReservoirs"
250435,6.7,3,0,14572832.75,11,3644340.000000001,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
262957,7,0,0,14549229.28333334,15.416666666860692,3644192.000000002,0,4,1.75,4,1.75,1,2,1,2,14657.5,"emptyParcelReservoirs"
262957,7,0,0,14548679.28333334,-550,3644192.000000002,0,4,1.75,4,1.75,1,2,1,2,14657.5,"upgradeLowestLevelKekHarvester"
262957,7,1,0,14545606.649999999,34.39999999990687,3643958.000000002,0,20,1,4,1.75,1,2,1,2,16532.5,"emptyParcelReservoirs"
262957,7,2,0,14545606.649999999,34.39999999990687,3643958.000000002,0,20,1,4,1.75,1,2,1,2,16532.5,"emptyParcelReservoirs"
262957,7,3,0,14572843.75,11,3644320.0000000014,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
275478,7.3,0,0,14548696.900000006,17.616666667046957,3644159.666666669,0,4,2,4,1.75,1,2,1,2,14932.5,"emptyParcelReservoirs"
275478,7.3,0,0,14547606.900000006,-1090,3644159.666666669,0,4,2,4,1.75,1,2,1,2,14932.5,"upgradeLowestLevelKekReservoir"
275478,7.3,1,0,14545641.3,34.6500000001397,3643895.0000000023,0,20,1,4,2,1,2,1,2,16532.5,"emptyParcelReservoirs"
275478,7.3,2,0,14545641.3,34.6500000001397,3643895.0000000023,0,20,1,4,2,1,2,1,2,16532.5,"emptyParcelReservoirs"
275478,7.3,3,0,14572854.75,11,3644300.0000000014,0,5,1,1,2,1,2,,,2820,"emptyParcelReservoirs"
288000,7.7,0,0,14547625.350000007,18.450000000186265,3644125.666666669,0,4,2,4,1.75,1,2,1,2,15477.5,"emptyParcelReservoirs"
288000,7.7,1,0,14545684.2,42.89999999967404,3643817.000000003,0,20,1,4,2,1,3,1,2,16532.5,"emptyParcelReservoirs"
288000,7.7,1,0,14543784.2,-1900,3643817.000000003,0,20,1,4,2,1,3,1,2,16532.5,"upgradeLowestLevelFudReservoir"
288000,7.7,1,0,14543544.2,-240,3643817.000000003,0,21,1,4,2,1,3,1,2,17482.5,"craftAndEquipFudHarvester"
288000,7.7,1,0,14543304.2,-240,3643817.000000003,0,22,1,4,2,1,3,1,2,17602.5,"craftAndEquipFudHarvester"
288000,7.7,1,0,14543064.2,-240,3643817.000000003,0,23,1,4,2,1,3,1,2,17722.5,"craftAndEquipFudHarvester"
288000,7.7,1,0,14542824.2,-240,3643817.000000003,0,24,1,4,2,1,3,1,2,17842.5,"craftAndEquipFudHarvester"
288000,7.7,1,0,14542584.2,-240,3643817.000000003,0,25,1,4,2,1,3,1,2,17962.5,"craftAndEquipFudHarvester"
288000,7.7,1,0,14542344.2,-240,3643817.000000003,0,26,1,4,2,1,3,1,2,18082.5,"craftAndEquipFudHarvester"
288000,7.7,1,0,14542104.2,-240,3643817.000000003,0,27,1,4,2,1,3,1,2,18202.5,"craftAndEquipFudHarvester"
